date,region,new_cases,new_deaths
2021-11-03,전북,43,0
2021-11-03,제주,17,0
2021-11-03,충남,91,0
2021-11-03,충북,48,1
2021-11-04,강원,39,0
2021-11-04,검역,11,0
2021-11-04,경기,873,8
2021-11-04,경남,36,1
2021-11-04,경북,39,0
2021-11-04,계(명),2482,24
2021-11-04,광주,14,0
2021-11-04,대구,66,4
2021-11-04,대전,17,0
2021-11-04,부산,59,1
2021-11-04,서울,946,7
2021-11-04,세종,0,0
2021-11-04,울산,4,0
2021-11-04,인천,171,0
2021-11-04,전남,17,0
2021-11-04,전북,38,0
2021-11-04,제주,17,1
2021-11-04,충남,88,1
2021-11-04,충북,47,1
2021-11-05,강원,22,0
2021-11-05,검역,5,0
2021-11-05,경기,742,7
2021-11-05,경남,33,1
2021-11-05,경북,84,0
2021-11-05,계(명),2342,20
2021-11-05,광주,12,0
2021-11-05,대구,43,3
2021-11-05,대전,24,0
2021-11-05,부산,56,1
2021-11-05,서울,979,4
2021-11-05,세종,2,0
2021-11-05,울산,5,0
2021-11-05,인천,152,1
2021-11-05,전남,15,0
2021-11-05,전북,16,1
2021-11-05,제주,7,0
2021-11-05,충남,110,2
2021-11-05,충북,35,0
2021-11-06,강원,42,0
2021-11-06,검역,8,0
2021-11-06,경기,692,7
2021-11-06,경남,73,0
2021-11-06,경북,35,0
2021-11-06,계(명),2246,20
2021-11-06,광주,18,0
2021-11-06,대구,38,3
2021-11-06,대전,21,0
2021-11-06,부산,59,1
2021-11-06,서울,915,4
2021-11-06,세종,2,0
2021-11-06,울산,12,0
2021-11-06,인천,144,1
2021-11-06,전남,40,0
2021-11-06,전북,35,2
2021-11-06,제주,4,1
2021-11-06,충남,65,1
2021-11-06,충북,43,0
2021-11-07,강원,42,0
2021-11-07,검역,2,0
2021-11-07,경기,703,3
2021-11-07,경남,46,0
2021-11-07,경북,94,0
2021-11-07,계(명),2224,11
2021-11-07,광주,20,0
2021-11-07,대구,55,2
2021-11-07,대전,23,0
2021-11-07,부산,40,0
2021-11-07,서울,848,6
2021-11-07,세종,2,0
2021-11-07,울산,1,0
2021-11-07,인천,161,0
2021-11-07,전남,31,0
2021-11-07,전북,22,0
2021-11-07,제주,14,0
2021-11-07,충남,66,0
2021-11-07,충북,54,0
2021-11-08,강원,30,1
2021-11-08,검역,4,0
2021-11-08,경기,544,5
2021-11-08,경남,40,0
2021-11-08,경북,60,0
2021-11-08,계(명),1758,13
2021-11-08,광주,28,0
2021-11-08,대구,34,0
2021-11-08,대전,22,0
2021-11-08,부산,34,1
2021-11-08,서울,707,5
2021-11-08,세종,1,0
2021-11-08,울산,5,0
2021-11-08,인천,98,1
2021-11-08,전남,17,0
2021-11-08,전북,21,0
2021-11-08,제주,16,0
2021-11-08,충남,62,0
2021-11-08,충북,35,0
2021-11-09,강원,21,0
2021-11-09,검역,5,0
2021-11-09,경기,528,6
2021-11-09,경남,77,0
2021-11-09,경북,48,0
2021-11-09,계(명),1714,18
2021-11-09,광주,11,0
2021-11-09,대구,44,1
2021-11-09,대전,25,1
2021-11-09,부산,46,0
2021-11-09,서울,661,7
2021-11-09,세종,3,0
2021-11-09,울산,4,0
2021-11-09,인천,111,0
2021-11-09,전남,21,0
2021-11-09,전북,12,0
2021-11-09,제주,20,1
2021-11-09,충남,60,1
2021-11-09,충북,17,1
2021-11-10,강원,23,0
2021-11-10,검역,3,0
2021-11-10,경기,867,6
2021-11-10,경남,60,0
2021-11-10,경북,36,0
2021-11-10,계(명),2424,13
2021-11-10,광주,22,0
2021-11-10,대구,33,0
2021-11-10,대전,23,0
2021-11-10,부산,74,0
2021-11-10,서울,972,4
2021-11-10,세종,4,0
2021-11-10,울산,5,1
2021-11-10,인천,159,1
2021-11-10,전남,7,0
2021-11-10,전북,36,0
2021-11-10,제주,11,0
2021-11-10,충남,58,0
2021-11-10,충북,31,1
2021-11-11,강원,29,0
2021-11-11,검역,13,0
2021-11-11,경기,821,7
2021-11-11,경남,76,0
2021-11-11,경북,33,1
2021-11-11,계(명),2519,21
2021-11-11,광주,32,0
2021-11-11,대구,42,2
2021-11-11,대전,34,0
2021-11-11,부산,69,0
2021-11-11,서울,1003,11
2021-11-11,세종,6,0
2021-11-11,울산,20,0
2021-11-11,인천,187,0
2021-11-11,전남,17,0
2021-11-11,전북,39,0
2021-11-11,제주,14,0
2021-11-11,충남,50,0
2021-11-11,충북,34,0
2021-11-12,강원,30,0
2021-11-12,검역,4,0
2021-11-12,경기,792,7
2021-11-12,경남,68,0
2021-11-12,경북,41,0
2021-11-12,계(명),2368,18
2021-11-12,광주,11,0
2021-11-12,대구,70,1
2021-11-12,대전,25,0
2021-11-12,부산,63,1
2021-11-12,서울,948,6
2021-11-12,세종,6,0
2021-11-12,울산,4,0
2021-11-12,인천,120,1
2021-11-12,전남,15,0
2021-11-12,전북,65,0
2021-11-12,제주,21,0
2021-11-12,충남,59,2
2021-11-12,충북,26,0
2021-11-13,강원,31,0
2021-11-13,검역,4,0
2021-11-13,경기,648,15
2021-11-13,경남,41,0
2021-11-13,경북,35,1
2021-11-13,계(명),2324,32
2021-11-13,광주,31,0
2021-11-13,대구,73,1
2021-11-13,대전,32,0
2021-11-13,부산,64,1
2021-11-13,서울,1005,8
2021-11-13,세종,1,0
2021-11-13,울산,1,0
2021-11-13,인천,166,4
2021-11-13,전남,19,2
2021-11-13,전북,58,0
2021-11-13,제주,15,0
2021-11-13,충남,77,0
2021-11-13,충북,23,0
2021-11-14,강원,31,0
2021-11-14,검역,3,0
2021-11-14,경기,799,5
2021-11-14,경남,44,1
2021-11-14,경북,42,1
2021-11-14,계(명),2417,20
2021-11-14,광주,19,0
2021-11-14,대구,72,4
2021-11-14,대전,18,0
2021-11-14,부산,82,0
2021-11-14,서울,977,7
2021-11-14,세종,2,0
2021-11-14,울산,7,0
2021-11-14,인천,156,0
2021-11-14,전남,26,0
2021-11-14,전북,44,0
2021-11-14,제주,14,2
2021-11-14,충남,54,0
2021-11-14,충북,27,0
2021-11-15,강원,35,0
2021-11-15,검역,5,0
2021-11-15,경기,602,7
2021-11-15,경남,46,0
2021-11-15,경북,34,0
2021-11-15,계(명),2003,12
2021-11-15,광주,26,0
2021-11-15,대구,49,1
2021-11-15,대전,33,0
2021-11-15,부산,68,0
2021-11-15,서울,856,3
2021-11-15,세종,1,0
2021-11-15,울산,4,0
2021-11-15,인천,102,1
2021-11-15,전남,19,0
2021-11-15,전북,38,0
2021-11-15,제주,10,0
2021-11-15,충남,57,0
2021-11-15,충북,18,0
2021-11-16,강원,51,0
2021-11-16,검역,1,0
2021-11-16,경기,658,6
2021-11-16,경남,45,1
2021-11-16,경북,9,0
2021-11-16,계(명),2124,22
2021-11-16,광주,11,0
2021-11-16,대구,38,0
2021-11-16,대전,34,0
2021-11-16,부산,87,1
2021-11-16,서울,846,11
2021-11-16,세종,6,0
2021-11-16,울산,9,0
2021-11-16,인천,131,1
2021-11-16,전남,29,1
2021-11-16,전북,56,0
2021-11-16,제주,43,0
2021-11-16,충남,42,0
2021-11-16,충북,28,1
2021-11-17,강원,54,0
2021-11-17,검역,5,0
2021-11-17,경기,963,7
2021-11-17,경남,66,0
2021-11-17,경북,26,0
2021-11-17,계(명),3183,20
2021-11-17,광주,34,0
2021-11-17,대구,56,1
2021-11-17,대전,46,0
2021-11-17,부산,103,2
2021-11-17,서울,1433,8
2021-11-17,세종,16,0
2021-11-17,울산,14,0
2021-11-17,인천,159,0
2021-11-17,전남,36,0
2021-11-17,전북,50,1
2021-11-17,제주,23,1
2021-11-17,충남,71,0
2021-11-17,충북,28,0
2021-11-18,강원,62,0
2021-11-18,검역,7,0
2021-11-18,경기,967,4
2021-11-18,경남,98,0
2021-11-18,경북,51,1
2021-11-18,계(명),3291,29
2021-11-18,광주,34,0
2021-11-18,대구,73,2
2021-11-18,대전,36,0
2021-11-18,부산,90,1
2021-11-18,서울,1428,14
2021-11-18,세종,10,0
2021-11-18,울산,10,0
2021-11-18,인천,195,2
2021-11-18,전남,40,0
2021-11-18,전북,54,0
2021-11-18,제주,28,1
2021-11-18,충남,82,4
2021-11-18,충북,26,0
2021-11-19,강원,72,0
2021-11-19,검역,12,0
2021-11-19,경기,849,7
2021-11-19,경남,78,1
2021-11-19,경북,49,1
2021-11-19,계(명),3032,28
2021-11-19,광주,24,0
2021-11-19,대구,47,2
2021-11-19,대전,53,0
2021-11-19,부산,77,0
2021-11-19,서울,1399,14
2021-11-19,세종,3,0
2021-11-19,울산,4,0
2021-11-19,인천,188,2
2021-11-19,전남,46,0
2021-11-19,전북,24,0
2021-11-19,제주,31,0
2021-11-19,충남,56,1
2021-11-19,충북,20,0
2021-11-20,강원,59,1
2021-11-20,검역,6,0
2021-11-20,경기,993,7
2021-11-20,경남,79,0
2021-11-20,경북,35,0
2021-11-20,계(명),3203,29
2021-11-20,광주,39,0
2021-11-20,대구,61,1
2021-11-20,대전,32,0
2021-11-20,부산,86,2
2021-11-20,서울,1370,15
2021-11-20,세종,7,0
2021-11-20,울산,5,0
2021-11-20,인천,204,1
2021-11-20,전남,66,0
2021-11-20,전북,30,0
2021-11-20,제주,23,0
2021-11-20,충남,74,1
2021-11-20,충북,34,1
2021-11-21,강원,75,0
2021-11-21,검역,5,0
2021-11-21,경기,992,11
2021-11-21,경남,76,0
2021-11-21,경북,26,0
2021-11-21,계(명),3118,30
2021-11-21,광주,70,1
2021-11-21,대구,44,4
2021-11-21,대전,43,0
2021-11-21,부산,86,1
2021-11-21,서울,1318,11
2021-11-21,세종,7,0
2021-11-21,울산,9,0
2021-11-21,인천,206,1
2021-11-21,전남,38,0
2021-11-21,전북,41,0
2021-11-21,제주,15,0
2021-11-21,충남,47,1
2021-11-21,충북,20,0
2021-11-22,강원,55,1
2021-11-22,검역,7,0
2021-11-22,경기,819,10
2021-11-22,경남,65,1
2021-11-22,경북,39,0
2021-11-22,계(명),2826,24
2021-11-22,광주,57,0
2021-11-22,대구,53,2
2021-11-22,대전,36,0
2021-11-22,부산,90,0
2021-11-22,서울,1278,8
2021-11-22,세종,5,0
2021-11-22,울산,10,0
2021-11-22,인천,161,2
2021-11-22,전남,27,0
2021-11-22,전북,34,0
2021-11-22,제주,17,0
2021-11-22,충남,47,0
2021-11-22,충북,26,0
2021-11-23,강원,66,1
2021-11-23,검역,1,0
2021-11-23,경기,773,9
2021-11-23,경남,80,2
2021-11-23,경북,51,0
2021-11-23,계(명),2696,30
2021-11-23,광주,55,0
2021-11-23,대구,50,0
2021-11-23,대전,68,1
2021-11-23,부산,56,0
2021-11-23,서울,1163,13
2021-11-23,세종,8,0
2021-11-23,울산,7,0
2021-11-23,인천,131,2
2021-11-23,전남,20,0
2021-11-23,전북,42,1
2021-11-23,제주,29,0
2021-11-23,충남,76,1
2021-11-23,충북,20,0
2021-11-24,강원,65,0
2021-11-24,검역,7,0
2021-11-24,경기,1184,10
2021-11-24,경남,87,0
2021-11-24,경북,65,0
2021-11-24,계(명),4114,34
2021-11-24,광주,46,0
2021-11-24,대구,78,1
2021-11-24,대전,51,1
2021-11-24,부산,120,0
2021-11-24,서울,1733,20
2021-11-24,세종,7,0
2021-11-24,울산,11,0
2021-11-24,인천,221,1
2021-11-24,전남,52,0
2021-11-24,전북,34,1
2021-11-24,제주,22,0
2021-11-24,충남,291,0
2021-11-24,충북,40,0
2021-11-25,강원,87,0
2021-11-25,검역,5,0
2021-11-25,경기,1101,17
2021-11-25,경남,74,2
2021-11-25,경북,98,2
2021-11-25,계(명),3934,39
2021-11-25,광주,35,0
2021-11-25,대구,81,1
2021-11-25,대전,50,1
2021-11-25,부산,97,1
2021-11-25,서울,1757,11
2021-11-25,세종,20,0
2021-11-25,울산,13,0
2021-11-25,인천,260,4
2021-11-25,전남,42,0
2021-11-25,전북,35,0
2021-11-25,제주,29,0
2021-11-25,충남,111,0
2021-11-25,충북,39,0
2021-11-26,강원,52,0
2021-11-26,검역,4,0
2021-11-26,경기,1119,13
2021-11-26,경남,86,0
2021-11-26,경북,115,1
2021-11-26,계(명),3894,39
2021-11-26,광주,31,0
2021-11-26,대구,103,1
2021-11-26,대전,44,1
2021-11-26,부산,98,0
2021-11-26,서울,1738,21
2021-11-26,세종,15,0
2021-11-26,울산,13,0
2021-11-26,인천,248,1
2021-11-26,전남,38,0
2021-11-26,전북,46,0
2021-11-26,제주,32,0
2021-11-26,충남,87,0
2021-11-26,충북,25,1
2021-11-27,강원,93,1
2021-11-27,검역,5,0
2021-11-27,경기,1109,20
2021-11-27,경남,86,0
2021-11-27,경북,96,2
2021-11-27,계(명),4064,52
2021-11-27,광주,35,0
2021-11-27,대구,76,3
2021-11-27,대전,38,0
2021-11-27,부산,105,2
2021-11-27,서울,1885,21
2021-11-27,세종,11,0
2021-11-27,울산,7,0
2021-11-27,인천,288,2
2021-11-27,전남,36,0
2021-11-27,전북,50,1
2021-11-27,제주,27,0
2021-11-27,충남,78,0
2021-11-27,충북,39,0
2021-11-28,강원,63,0
2021-11-28,검역,10,0
2021-11-28,경기,1090,16
2021-11-28,경남,89,4
2021-11-28,경북,103,1
2021-11-28,계(명),3924,56
2021-11-28,광주,52,0
2021-11-28,대구,106,3
2021-11-28,대전,53,3
2021-11-28,부산,148,0
2021-11-28,서울,1672,26
2021-11-28,세종,5,0
2021-11-28,울산,4,0
2021-11-28,인천,278,2
2021-11-28,전남,25,0
2021-11-28,전북,45,0
2021-11-28,제주,35,0
2021-11-28,충남,121,1
2021-11-28,충북,25,0
2021-11-29,강원,56,0
2021-11-29,검역,3,0
2021-11-29,경기,910,8
2021-11-29,경남,86,0
2021-11-29,경북,68,2
2021-11-29,계(명),3307,32
2021-11-29,광주,61,0
2021-11-29,대구,88,3
2021-11-29,대전,43,1
2021-11-29,부산,144,1
2021-11-29,서울,1392,12
2021-11-29,세종,15,0
2021-11-29,울산,2,0
2021-11-29,인천,233,2
2021-11-29,전남,28,1
2021-11-29,전북,49,1
2021-11-29,제주,44,0
2021-11-29,충남,52,0
2021-11-29,충북,33,1
2021-11-30,강원,84,1
2021-11-30,검역,8,0
2021-11-30,경기,909,17
2021-11-30,경남,60,0
2021-11-30,경북,68,1
2021-11-30,계(명),3031,44
2021-11-30,광주,52,0
2021-11-30,대구,78,1
2021-11-30,대전,43,0
2021-11-30,부산,79,1
2021-11-30,서울,1185,16
2021-11-30,세종,22,0
2021-11-30,울산,3,0
2021-11-30,인천,192,5
2021-11-30,전남,36,0
2021-11-30,전북,50,1
2021-11-30,제주,22,0
2021-11-30,충남,81,0
2021-11-30,충북,59,1
2021-12-01,강원,105,1
2021-12-01,검역,20,0
2021-12-01,경기,1582,10
2021-12-01,경남,126,0
2021-12-01,경북,97,1
2021-12-01,계(명),5119,33
2021-12-01,광주,29,0
2021-12-01,대구,86,0
2021-12-01,대전,88,4
2021-12-01,부산,143,0
2021-12-01,서울,2219,12
2021-12-01,세종,20,0
2021-12-01,울산,17,0
2021-12-01,인천,326,3
2021-12-01,전남,40,0
2021-12-01,전북,50,1
2021-12-01,제주,27,0
2021-12-01,충남,96,1
2021-12-01,충북,48,0
2021-12-02,강원,144,1
2021-12-02,검역,4,0
2021-12-02,경기,1495,13
2021-12-02,경남,94,0
2021-12-02,경북,106,0
2021-12-02,계(명),5261,48
2021-12-02,광주,39,0
2021-12-02,대구,70,2
2021-12-02,대전,166,2
2021-12-02,부산,158,0
2021-12-02,서울,2265,24
2021-12-02,세종,8,0
2021-12-02,울산,18,0
2021-12-02,인천,355,3
2021-12-02,전남,39,1
2021-12-02,전북,71,0
2021-12-02,제주,31,0
2021-12-02,충남,149,2
2021-12-02,충북,49,0
2021-12-03,강원,98,0
2021-12-03,검역,11,0
2021-12-03,경기,1463,15
2021-12-03,경남,99,0
2021-12-03,경북,82,0
2021-12-03,계(명),4942,32
2021-12-03,광주,45,0
2021-12-03,대구,99,1
2021-12-03,대전,97,1
2021-12-03,부산,141,0
2021-12-03,서울,2099,11
2021-12-03,세종,7,0
2021-12-03,울산,20,0
2021-12-03,인천,307,1
2021-12-03,전남,35,0
2021-12-03,전북,66,0
2021-12-03,제주,20,0
2021-12-03,충남,156,3
2021-12-03,충북,97,0
2021-12-04,강원,114,0
2021-12-04,검역,4,0
2021-12-04,경기,1675,24
2021-12-04,경남,114,2
2021-12-04,경북,90,1
2021-12-04,계(명),5349,70
2021-12-04,광주,39,1
2021-12-04,대구,90,2
2021-12-04,대전,126,0
2021-12-04,부산,201,0
2021-12-04,서울,2270,30
2021-12-04,세종,8,0
2021-12-04,울산,7,0
2021-12-04,인천,284,6
2021-12-04,전남,52,0
2021-12-04,전북,65,2
2021-12-04,제주,21,0
2021-12-04,충남,133,1
2021-12-04,충북,56,1
2021-12-05,강원,116,1
2021-12-05,검역,6,0
2021-12-05,경기,1485,13
2021-12-05,경남,138,4
2021-12-05,경북,99,0
2021-12-05,계(명),5123,43
2021-12-05,광주,40,0
2021-12-05,대구,117,2
2021-12-05,대전,141,2
2021-12-05,부산,207,1
2021-12-05,서울,2029,15
2021-12-05,세종,16,1
2021-12-05,울산,16,0
2021-12-05,인천,337,2
2021-12-05,전남,47,0
2021-12-05,전북,56,0
2021-12-05,제주,17,0
2021-12-05,충남,174,0
2021-12-05,충북,82,2
2021-12-06,강원,112,2
2021-12-06,검역,6,0
2021-12-06,경기,1313,11
2021-12-06,경남,121,0
2021-12-06,경북,181,1
2021-12-06,계(명),4323,41
2021-12-06,광주,43,0
2021-12-06,대구,146,1
2021-12-06,대전,105,1
2021-12-06,부산,193,2
2021-12-06,서울,1408,21
2021-12-06,세종,13,0
2021-12-06,울산,15,0
2021-12-06,인천,302,1
2021-12-06,전남,37,0
2021-12-06,전북,73,1
2021-12-06,제주,39,0
2021-12-06,충남,157,0
2021-12-06,충북,59,0
2021-12-07,강원,109,0
2021-12-07,검역,5,0
2021-12-07,경기,1320,25
2021-12-07,경남,129,1
2021-12-07,경북,129,3
2021-12-07,계(명),4948,64
2021-12-07,광주,47,0
2021-12-07,대구,129,2
2021-12-07,대전,121,0
2021-12-07,부산,160,2
2021-12-07,서울,2115,25
2021-12-07,세종,11,0
2021-12-07,울산,14,0
2021-12-07,인천,251,2
2021-12-07,전남,58,0
2021-12-07,전북,74,1
2021-12-07,제주,61,0
2021-12-07,충남,135,3
2021-12-07,충북,80,0
2021-12-08,강원,143,1
2021-12-08,검역,7,0
2021-12-08,경기,2268,26
2021-12-08,경남,156,0
2021-12-08,경북,131,0
2021-12-08,계(명),7172,63
2021-12-08,광주,57,1
2021-12-08,대구,127,1
2021-12-08,대전,185,1
2021-12-08,부산,253,3
2021-12-08,서울,2899,24
2021-12-08,세종,16,0
2021-12-08,울산,26,0
2021-12-08,인천,433,2
2021-12-08,전남,54,1
2021-12-08,전북,103,3
2021-12-08,제주,51,0
2021-12-08,충남,202,0
2021-12-08,충북,61,0
2021-12-09,강원,139,1
2021-12-09,검역,5,0
2021-12-09,경기,2141,19
2021-12-09,경남,193,0
2021-12-09,경북,143,1
2021-12-09,계(명),7100,56
2021-12-09,광주,36,0
2021-12-09,대구,132,2
2021-12-09,대전,167,3
2021-12-09,부산,252,2
2021-12-09,서울,2788,17
2021-12-09,세종,16,0
2021-12-09,울산,49,0
2021-12-09,인천,497,5
2021-12-09,전남,69,0
2021-12-09,전북,125,1
2021-12-09,제주,48,1
2021-12-09,충남,208,3
2021-12-09,충북,92,1
2021-12-10,강원,152,1
2021-12-10,검역,8,0
2021-12-10,경기,2030,16
2021-12-10,경남,206,1
2021-12-10,경북,183,0
2021-12-10,계(명),7015,53
2021-12-10,광주,35,0
2021-12-10,대구,163,2
2021-12-10,대전,157,3
2021-12-10,부산,303,1
2021-12-10,서울,2793,24
2021-12-10,세종,10,0
2021-12-10,울산,43,0
2021-12-10,인천,465,3
2021-12-10,전남,69,0
2021-12-10,전북,97,1
2021-12-10,제주,47,0
2021-12-10,충남,160,1
2021-12-10,충북,94,0
2021-12-11,강원,170,1
2021-12-11,검역,2,0
2021-12-11,경기,2058,35
2021-12-11,경남,193,0
2021-12-11,경북,138,4
2021-12-11,계(명),6970,80
2021-12-11,광주,25,0
2021-12-11,대구,143,3
2021-12-11,대전,118,4
2021-12-11,부산,319,4
2021-12-11,서울,2831,24
2021-12-11,세종,7,0
2021-12-11,울산,34,0
2021-12-11,인천,464,1
2021-12-11,전남,75,1
2021-12-11,전북,104,0
2021-12-11,제주,46,0
2021-12-11,충남,163,3
2021-12-11,충북,80,0
2021-12-12,강원,123,2
2021-12-12,검역,7,0
2021-12-12,경기,2015,11
2021-12-12,경남,198,1
2021-12-12,경북,147,1
2021-12-12,계(명),6680,42
2021-12-12,광주,71,0
2021-12-12,대구,137,1
2021-12-12,대전,115,2
2021-12-12,부산,328,3
2021-12-12,서울,2524,12
2021-12-12,세종,15,0
2021-12-12,울산,50,0
2021-12-12,인천,458,4
2021-12-12,전남,80,0
2021-12-12,전북,88,0
2021-12-12,제주,32,0
2021-12-12,충남,202,5
2021-12-12,충북,90,0
2021-12-13,강원,111,0
2021-12-13,검역,7,0
2021-12-13,경기,1367,10
2021-12-13,경남,218,0
2021-12-13,경북,163,3
2021-12-13,계(명),5816,40
2021-12-13,광주,37,0
2021-12-13,대구,144,0
2021-12-13,대전,78,2
2021-12-13,부산,241,0
2021-12-13,서울,2550,16
2021-12-13,세종,12,0
2021-12-13,울산,39,0
2021-12-13,인천,389,5
2021-12-13,전남,83,0
2021-12-13,전북,81,1
2021-12-13,제주,36,0
2021-12-13,충남,184,2
2021-12-13,충북,76,1
2021-12-14,강원,132,2
2021-12-14,검역,15,0
2021-12-14,경기,1497,27
2021-12-14,경남,181,1
2021-12-14,경북,166,2
2021-12-14,계(명),5564,94
2021-12-14,광주,71,0
2021-12-14,대구,130,2
2021-12-14,대전,151,6
2021-12-14,부산,206,6
2021-12-14,서울,2059,39
2021-12-14,세종,20,0
2021-12-14,울산,85,0
2021-12-14,인천,348,6
2021-12-14,전남,58,0
2021-12-14,전북,117,1
2021-12-14,제주,39,0
2021-12-14,충남,203,2
2021-12-14,충북,86,0
2021-12-15,강원,160,2
2021-12-15,검역,4,0
2021-12-15,경기,2296,23
2021-12-15,경남,195,0
2021-12-15,경북,193,1
2021-12-15,계(명),7840,67
2021-12-15,광주,59,0
2021-12-15,대구,178,2
2021-12-15,대전,164,5
2021-12-15,부산,343,3
2021-12-15,서울,3159,23
2021-12-15,세종,26,0
2021-12-15,울산,59,2
2021-12-15,인천,476,1
2021-12-15,전남,60,0
2021-12-15,전북,120,0
2021-12-15,제주,33,0
2021-12-15,충남,210,5
2021-12-15,충북,105,0
2021-12-16,강원,148,1
2021-12-16,검역,3,0
2021-12-16,경기,2152,18
2021-12-16,경남,199,1
2021-12-16,경북,208,1
2021-12-16,계(명),7614,62
2021-12-16,광주,44,0
2021-12-16,대구,158,1
2021-12-16,대전,129,1
2021-12-16,부산,346,8
2021-12-16,서울,3049,20
2021-12-16,세종,28,0
2021-12-16,울산,76,0
2021-12-16,인천,511,6
2021-12-16,전남,58,1
2021-12-16,전북,150,2
2021-12-16,제주,29,0
2021-12-16,충남,177,2
2021-12-16,충북,149,0
2021-12-17,강원,134,1
2021-12-17,검역,8,0
2021-12-17,경기,2151,24
2021-12-17,경남,171,0
2021-12-17,경북,169,3
2021-12-17,계(명),7431,72
2021-12-17,광주,42,0
2021-12-17,대구,159,0
2021-12-17,대전,162,9
2021-12-17,부산,388,3
2021-12-17,서울,2845,22
2021-12-17,세종,25,0
2021-12-17,울산,57,0
2021-12-17,인천,572,4
2021-12-17,전남,60,0
2021-12-17,전북,122,2
2021-12-17,제주,35,1
2021-12-17,충남,203,2
2021-12-17,충북,128,1
2021-12-18,강원,126,1
2021-12-18,검역,8,0
2021-12-18,경기,2040,16
2021-12-18,경남,211,0
2021-12-18,경북,138,0
2021-12-18,계(명),7307,53
2021-12-18,광주,57,1
2021-12-18,대구,215,2
2021-12-18,대전,120,0
2021-12-18,부산,362,4
2021-12-18,서울,2790,18
2021-12-18,세종,43,0
2021-12-18,울산,46,0
2021-12-18,인천,600,5
2021-12-18,전남,44,0
2021-12-18,전북,110,1
2021-12-18,제주,30,0
2021-12-18,충남,240,3
2021-12-18,충북,127,2
2021-12-19,강원,100,2
2021-12-19,검역,6,0
2021-12-19,경기,1753,25
2021-12-19,경남,215,3
2021-12-19,경북,137,1
2021-12-19,계(명),6231,76
2021-12-19,광주,29,1
2021-12-19,대구,152,3
2021-12-19,대전,149,8
2021-12-19,부산,363,3
2021-12-19,서울,2316,22
2021-12-19,세종,23,0
2021-12-19,울산,39,0
2021-12-19,인천,493,3
2021-12-19,전남,43,0
2021-12-19,전북,92,1
2021-12-19,제주,22,1
2021-12-19,충남,207,3
2021-12-19,충북,92,0
2021-12-20,강원,130,1
2021-12-20,검역,13,0
2021-12-20,경기,1486,17
2021-12-20,경남,156,4
2021-12-20,경북,117,0
2021-12-20,계(명),5313,53
2021-12-20,광주,52,1
2021-12-20,대구,111,2
2021-12-20,대전,112,1
2021-12-20,부산,365,1
2021-12-20,서울,1905,17
2021-12-20,세종,16,0
2021-12-20,울산,36,0
2021-12-20,인천,375,5
2021-12-20,전남,56,1
2021-12-20,전북,100,1
2021-12-20,제주,30,1
2021-12-20,충남,185,1
2021-12-20,충북,68,0
2021-12-21,강원,117,1
2021-12-21,검역,10,0
2021-12-21,경기,1311,14
2021-12-21,경남,184,2
2021-12-21,경북,107,1
2021-12-21,계(명),5191,52
2021-12-21,광주,76,0
2021-12-21,대구,138,0
2021-12-21,대전,126,3
2021-12-21,부산,234,4
2021-12-21,서울,1993,16
2021-12-21,세종,20,0
2021-12-21,울산,35,1
2021-12-21,인천,383,4
2021-12-21,전남,41,1
2021-12-21,전북,140,1
2021-12-21,제주,26,0
2021-12-21,충남,161,3
2021-12-21,충북,89,1
2021-12-22,강원,130,1
2021-12-22,검역,5,0
2021-12-22,경기,2222,23
2021-12-22,경남,252,1
2021-12-22,경북,139,2
2021-12-22,계(명),7447,78
2021-12-22,광주,106,1
2021-12-22,대구,133,2
2021-12-22,대전,156,7
2021-12-22,부산,431,3
2021-12-22,서울,2801,32
2021-12-22,세종,47,0
2021-12-22,울산,39,0
2021-12-22,인천,479,2
2021-12-22,전남,47,0
2021-12-22,전북,135,2
2021-12-22,제주,37,0
2021-12-22,충남,165,0
2021-12-22,충북,123,2
2021-12-23,강원,120,1
2021-12-23,검역,6,0
2021-12-23,경기,1947,39
2021-12-23,경남,200,2
2021-12-23,경북,134,5
2021-12-23,계(명),6910,108
2021-12-23,광주,66,1
2021-12-23,대구,168,1
2021-12-23,대전,133,16
2021-12-23,부산,432,5
2021-12-23,서울,2716,28
2021-12-23,세종,19,0
2021-12-23,울산,44,1
2021-12-23,인천,422,6
2021-12-23,전남,69,2
2021-12-23,전북,149,0
2021-12-23,제주,17,0
2021-12-23,충남,183,0
2021-12-23,충북,85,1
2021-12-24,강원,130,0
2021-12-24,검역,8,0
2021-12-24,경기,1668,18
2021-12-24,경남,230,2
2021-12-24,경북,144,3
2021-12-24,계(명),6229,56
2021-12-24,광주,54,0
2021-12-24,대구,151,5
2021-12-24,대전,81,3
2021-12-24,부산,420,3
2021-12-24,서울,2343,17
2021-12-24,세종,36,0
2021-12-24,울산,43,0
2021-12-24,인천,438,4
2021-12-24,전남,69,0
2021-12-24,전북,118,0
2021-12-24,제주,25,0
2021-12-24,충남,180,1
2021-12-24,충북,91,0
2021-12-25,강원,147,0
2021-12-25,검역,13,0
2021-12-25,경기,1680,35
2021-12-25,경남,213,1
2021-12-25,경북,128,2
2021-12-25,계(명),5836,101
2021-12-25,광주,78,0
2021-12-25,대구,103,2
2021-12-25,대전,104,6
2021-12-25,부산,341,3
2021-12-25,서울,2118,46
2021-12-25,세종,21,0
2021-12-25,울산,63,0
